timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,2053.513018902902,2054.3489197305844,2049.575884235174,2052.447988486172,466.39584021306484
2024-01-01 01:00:00+00:00,2051.536794558427,2056.2096019607457,2050.3933062052674,2052.2909235202906,159.40885972621743
2024-01-01 02:00:00+00:00,2054.2410380624265,2058.236730963798,2055.2396060766596,2055.3621680830624,413.9384805725314
2024-01-01 03:00:00+00:00,2062.0401978599607,2063.205704522695,2060.7108240727994,2062.044836714948,199.89828891218335
2024-01-01 04:00:00+00:00,2061.2577609304885,2062.832944606356,2060.0522688516107,2061.4916503827276,827.4116890083
2024-01-01 05:00:00+00:00,2060.3159633144232,2061.9426156717464,2060.1277308753943,2060.9386801262744,952.9192233680237
2024-01-01 06:00:00+00:00,2068.8318517775433,2069.0968198282076,2066.0206802851635,2067.8718251228997,165.08482773214473
2024-01-01 07:00:00+00:00,2072.7816790713623,2073.252150924003,2070.1466919862005,2071.462426507762,959.6036865625313
2024-01-01 08:00:00+00:00,2070.0542848208256,2070.032723792904,2067.759784255916,2069.932287308588,570.3189394030707
2024-01-01 09:00:00+00:00,2074.6356556450696,2074.31633119999,2071.4847835375926,2072.5941088839404,369.6091101584865
2024-01-01 10:00:00+00:00,2069.5118622267405,2071.6483614242793,2068.359782145608,2071.088221477988,169.17586774854715
2024-01-01 11:00:00+00:00,2069.3066631872653,2069.677829701483,2069.1649112472137,2069.5738582234803,550.561841263376
2024-01-01 12:00:00+00:00,2070.0000869162686,2071.48463367552,2066.6919306667014,2070.989774713772,815.0639900416738
2024-01-01 13:00:00+00:00,2060.9250840865043,2065.3655584313137,2062.0706732369495,2063.4928073424853,736.3778295400283
2024-01-01 14:00:00+00:00,2056.684308118855,2057.9839816818467,2053.227153424913,2056.797679747389,145.20341031757638
2024-01-01 15:00:00+00:00,2054.730109039006,2056.4491458412294,2054.490208502577,2054.8968947569533,165.61165183111316
2024-01-01 16:00:00+00:00,2053.218309919864,2052.1762252071635,2049.812614297563,2051.1487695341293,462.5859543693734
2024-01-01 17:00:00+00:00,2053.7121468557916,2054.8556126492354,2051.8554950265157,2052.848839499404,365.76144464314893
2024-01-01 18:00:00+00:00,2048.134612282948,2049.737601045364,2048.8774534013764,2049.5340161064887,309.1458907504431
2024-01-01 19:00:00+00:00,2046.6885571470114,2045.697803847018,2043.2947831127133,2044.1618469571265,352.9040490178422
2024-01-01 20:00:00+00:00,2052.241970200398,2053.995994903422,2049.5006457034046,2050.57275791204,823.1344689671962
2024-01-01 21:00:00+00:00,2050.852551520849,2051.1709152383314,2048.880878168056,2050.0569958746632,936.3052482686685
2024-01-01 22:00:00+00:00,2050.4343550922454,2052.1028673912,2050.6940506622896,2050.7439956961366,464.5924250748098
2024-01-01 23:00:00+00:00,2044.009509771179,2046.484804088313,2040.9361249176036,2045.3177485041667,915.4999019192473
2024-01-02 00:00:00+00:00,2042.9936784364431,2045.0604689776203,2039.9705125592077,2043.5007483200636,389.34613112309376
2024-01-02 01:00:00+00:00,2045.8468360180068,2048.052805243177,2043.4709671556602,2044.3629711093604,528.7932877094124
2024-01-02 02:00:00+00:00,2042.6333852466234,2043.3905605207933,2039.992729831464,2040.070259597036,303.42609803439973
2024-01-02 03:00:00+00:00,2044.1129792419658,2042.110287981579,2041.7669925174775,2042.0120979387677,676.4284379582596
2024-01-02 04:00:00+00:00,2039.3036757423147,2040.4983264127636,2038.7169433513536,2039.9685006903312,981.083003657328
2024-01-02 05:00:00+00:00,2037.6644796294777,2041.030622472656,2037.1008873272237,2039.1865521718378,643.1437864390408
2024-01-02 06:00:00+00:00,2037.3327684474896,2038.442334796044,2036.6171192324184,2037.1414316403357,422.03267570219396
2024-01-02 07:00:00+00:00,2042.7000107697734,2048.509107249514,2041.6986742695574,2045.1111141038612,683.0357013914755
2024-01-02 08:00:00+00:00,2045.905645776274,2045.6001241985496,2044.6483633772086,2045.4649602858337,210.62861061884882
2024-01-02 09:00:00+00:00,2041.3498897225206,2044.023132908939,2040.22949846279,2041.5507818394935,899.7931722388588
2024-01-02 10:00:00+00:00,2044.6856407726718,2046.6543177816268,2044.3328321658971,2045.3211036342284,552.7755557018527
2024-01-02 11:00:00+00:00,2038.5716842486781,2040.8379969135428,2037.5291687450149,2040.7412684889161,504.4147678356779
2024-01-02 12:00:00+00:00,2042.7014610239787,2043.759245351518,2039.499263020733,2042.0022792984696,627.2783096081673
2024-01-02 13:00:00+00:00,2033.6989925296025,2035.2038326128186,2031.4423288338971,2034.4214845516337,662.3054765104622
2024-01-02 14:00:00+00:00,2027.847477835993,2031.4725221077208,2028.9748116427456,2029.4303209689278,164.59822560386172
2024-01-02 15:00:00+00:00,2026.7472518566417,2031.807054285619,2028.5093220327083,2030.635597119676,714.3554991010622
2024-01-02 16:00:00+00:00,2034.0063830523327,2035.7435283357995,2030.618511563002,2034.0436940650734,317.73851228397666
2024-01-02 17:00:00+00:00,2037.5524730401514,2037.4470641606106,2034.2140462145894,2035.1479435785075,742.5573692559308
2024-01-02 18:00:00+00:00,2037.338119745792,2036.1624475745598,2032.8890450592976,2035.0842514357394,840.281314945777
2024-01-02 19:00:00+00:00,2033.6459865458207,2037.1984239678982,2034.187553628678,2034.265890094663,823.5626567972682
2024-01-02 20:00:00+00:00,2027.8505962827305,2033.6791928139924,2028.314851019941,2028.6650539906957,597.2508706671002
2024-01-02 21:00:00+00:00,2026.7849048022035,2027.7663303080433,2024.3612705475084,2026.1516996317434,568.152903079676
2024-01-02 22:00:00+00:00,2023.3431942832103,2025.8592014634094,2023.37005669516,2024.6908088314742,228.58836520547055
2024-01-02 23:00:00+00:00,2029.7901650068318,2029.7939209587066,2026.1827626801708,2029.381864334634,797.811535362822
2024-01-03 00:00:00+00:00,2032.2205714107724,2031.9370704119242,2028.1840811871873,2031.1832051472727,344.2684424020429
2024-01-03 01:00:00+00:00,2026.0944501429362,2025.6612804275148,2021.6446393929687,2024.4385495321808,547.0258805361518
2024-01-03 02:00:00+00:00,2026.0210565776454,2026.3317862361448,2024.8888539542722,2026.1563417891225,355.84668363476504
2024-01-03 03:00:00+00:00,2024.7264687682148,2025.3166751489803,2024.1999258042965,2025.0014285249224,220.4455266997238
2024-01-03 04:00:00+00:00,2021.4823297641126,2025.028273608052,2021.6669820764948,2022.6662402559562,666.6019272025629
2024-01-03 05:00:00+00:00,2024.4306671724476,2026.0625987693127,2025.0192502965347,2025.5472573279567,148.89883134061344
2024-01-03 06:00:00+00:00,2029.8277074963619,2030.8196079169352,2029.0170358674634,2030.1342291967885,773.78071071358
2024-01-03 07:00:00+00:00,2034.82405198424,2035.1637165079187,2032.9595237974206,2034.3258245591944,385.828115735005
2024-01-03 08:00:00+00:00,2032.5576168961331,2032.3109126372433,2031.268519646963,2031.3204281533904,100.1212237040368
2024-01-03 09:00:00+00:00,2029.383430345851,2031.3489479091709,2028.0894593484436,2030.470651203865,560.0162253135068
2024-01-03 10:00:00+00:00,2034.2450592933803,2033.0243568032633,2031.118025591993,2032.2227421888172,142.1667176748428
2024-01-03 11:00:00+00:00,2036.2308284774153,2037.4563183849107,2035.8441490801863,2036.5989418367424,348.5526020388095
2024-01-03 12:00:00+00:00,2035.0260865213554,2035.644783395208,2033.4846262239587,2035.055075601899,736.2788387101446
2024-01-03 13:00:00+00:00,2033.6928930383149,2038.9292954143864,2028.9105159108458,2034.7064639940043,156.42065945967929
2024-01-03 14:00:00+00:00,2027.3335900922084,2032.3843090421858,2028.2826885024863,2030.6153898129512,855.404643120402
2024-01-03 15:00:00+00:00,2027.3624682702603,2026.8288969727632,2022.643365479145,2026.1683184208252,103.4379303927248
2024-01-03 16:00:00+00:00,2030.866688020957,2032.3078642628034,2029.1338488580766,2029.8695566911292,322.141482281712
2024-01-03 17:00:00+00:00,2035.4083129735088,2036.620884698922,2033.5107159635975,2035.7901288826847,766.8136505368643
2024-01-03 18:00:00+00:00,2035.9950195593015,2040.0535211964575,2033.2682477906649,2035.9040951089466,384.6431347563761
2024-01-03 19:00:00+00:00,2041.1042473933544,2042.459333397197,2038.0338778374244,2040.402431637101,191.70314925941216
2024-01-03 20:00:00+00:00,2040.1597032110917,2046.1078423893741,2041.3319679397214,2042.287148092308,424.21052692038506
2024-01-03 21:00:00+00:00,2039.3422458363914,2040.7788884909298,2039.3548899417535,2040.0617792672401,343.353957746073
2024-01-03 22:00:00+00:00,2043.0264291814224,2041.9828085360791,2041.8493899643286,2041.9451992151155,858.4407119444994
2024-01-03 23:00:00+00:00,2046.9326676293738,2052.080156886622,2047.668443089888,2048.645730743969,382.0131258266288
2024-01-04 00:00:00+00:00,2049.309669305471,2049.5785313766964,2048.751286000612,2048.90868704056,810.0392245984065
2024-01-04 01:00:00+00:00,2053.8822729165345,2056.191874597904,2053.1039602479655,2055.741460556802,902.6849303296613
2024-01-04 02:00:00+00:00,2046.04365837697,2047.1041045855452,2043.3698603236182,2045.407632079703,490.4356776188766
2024-01-04 03:00:00+00:00,2049.133753255824,2053.7134635118973,2048.170646533936,2049.1824438556887,918.9488294689528
2024-01-04 04:00:00+00:00,2047.7418823098903,2050.4321722671343,2046.7582606202227,2049.9491743982635,439.58624856687356
2024-01-04 05:00:00+00:00,2050.7245644044024,2050.713032477601,2048.256161754346,2049.133426841219,967.6705748410974
2024-01-04 06:00:00+00:00,2048.9155620159613,2052.950447122082,2046.8430276908623,2049.919464397068,180.36057207301565
2024-01-04 07:00:00+00:00,2041.0921957400599,2044.531094059171,2040.4590060324274,2042.1953248992993,718.3173398529185
2024-01-04 08:00:00+00:00,2041.9795989509848,2042.3977069970606,2040.9947512861813,2041.7065966489374,544.4326364112358
2024-01-04 09:00:00+00:00,2045.1389132891582,2044.4227012469805,2042.8602956771037,2043.5740296513047,448.8839249100823
2024-01-04 10:00:00+00:00,2048.6449905497325,2051.3305268212293,2049.3739403558434,2050.033302922226,669.4406908737408
2024-01-04 11:00:00+00:00,2048.4033109503443,2052.9701877898055,2044.065241746682,2048.3190842746385,733.4713824708981
2024-01-04 12:00:00+00:00,2046.003437254576,2045.790690368045,2044.637479814142,2045.418697729462,103.92694268527818
2024-01-04 13:00:00+00:00,2044.7202034392333,2044.2831423477544,2042.8969263850759,2043.7758351116966,250.25777987247884
2024-01-04 14:00:00+00:00,2048.171454392307,2048.871300248157,2045.8206120514205,2047.9305610234492,741.7414455708869
2024-01-04 15:00:00+00:00,2049.185890942263,2051.4293344841126,2049.1979760366753,2049.6874191717666,699.7468722203859
2024-01-04 16:00:00+00:00,2046.796531995395,2049.6268945810452,2047.3959286619263,2047.9264279182971,969.4427546158095
2024-01-04 17:00:00+00:00,2050.557577385499,2052.195170521088,2050.0372186037057,2050.4398221533434,784.9340112257047
2024-01-04 18:00:00+00:00,2049.782023968252,2051.394972874434,2051.1013008085656,2051.248172761106,955.6954369582043
2024-01-04 19:00:00+00:00,2051.633482617881,2056.618863636652,2055.5604579228966,2055.636973328496,732.2864513813263
2024-01-04 20:00:00+00:00,2053.760810102608,2054.14668151556,2051.6693154919017,2053.1632577361406,368.24698777549884
2024-01-04 21:00:00+00:00,2053.4653360573902,2052.9133663461716,2052.1220105925113,2052.2286154258186,194.82843002577084
2024-01-04 22:00:00+00:00,2047.799056584111,2053.1580457308314,2049.527353365705,2051.0300201580453,803.641477010442
2024-01-04 23:00:00+00:00,2044.0675207963927,2046.4876296833654,2045.2793182081382,2045.4444194864814,679.7342993283244
2024-01-05 00:00:00+00:00,2047.9105118196794,2047.6179972645987,2046.9045741941766,2047.065545582943,143.3674111539666
2024-01-05 01:00:00+00:00,2051.354200768275,2050.5493278598765,2044.4508844448865,2048.5442870415472,424.0454193108805
2024-01-05 02:00:00+00:00,2049.0033953129873,2049.8853372337508,2047.0974589655393,2048.974991454983,961.1198339358575
2024-01-05 03:00:00+00:00,2047.4293620978442,2049.1964055459007,2047.7137791880248,2048.4235343364307,550.361031139181
2024-01-05 04:00:00+00:00,2042.7926336787796,2044.5883030647449,2041.0027674063172,2043.0417437214164,489.4562224177342
2024-01-05 05:00:00+00:00,2043.6033996130247,2043.6147946105643,2035.8186029487622,2041.7319801771805,511.92964464336455
2024-01-05 06:00:00+00:00,2039.862274280596,2042.5157452616686,2036.4792726135106,2040.741104715605,287.99445160464734
2024-01-05 07:00:00+00:00,2036.7910146618503,2040.6394074737384,2037.592318090437,2037.8767845530188,431.8364537783157
2024-01-05 08:00:00+00:00,2036.9712469080644,2038.4694405301204,2035.3689511583339,2037.627014402615,432.83193038845894
2024-01-05 09:00:00+00:00,2038.385860504821,2043.5102524087883,2037.5611078301597,2039.6821854242348,147.11951816872516
2024-01-05 10:00:00+00:00,2047.9681451492088,2049.3852416232435,2046.5458367617998,2047.8006755785639,790.8108656661265
2024-01-05 11:00:00+00:00,2051.1447758072763,2051.475750493058,2046.7671756182988,2048.925545675898,474.8539887134911
2024-01-05 12:00:00+00:00,2050.832883883079,2054.038330386938,2049.112287514283,2050.391257938267,839.961898134781
2024-01-05 13:00:00+00:00,2050.151085784732,2053.5636853128653,2046.571338622811,2050.4960523580044,865.3132010079058
2024-01-05 14:00:00+00:00,2042.6533784818243,2044.387737620452,2042.6612614814733,2043.0508353196335,290.79464922879225
2024-01-05 15:00:00+00:00,2041.221697360121,2043.4647081628884,2042.9068374558901,2043.3511291628192,691.6181339531157
2024-01-05 16:00:00+00:00,2045.2094350722825,2044.5783048209355,2042.2276235526463,2044.006047255696,525.0536237466836
2024-01-05 17:00:00+00:00,2054.404905455813,2056.823847277634,2053.4931329199844,2054.511517067626,892.1410641293365
2024-01-05 18:00:00+00:00,2053.884885737368,2059.155936286199,2053.8230584936496,2054.132038785944,294.1666112588087
2024-01-05 19:00:00+00:00,2060.1585867188764,2056.04801452981,2055.032083510481,2055.782363902863,710.0318802790398
2024-01-05 20:00:00+00:00,2056.460318988669,2056.2757394711653,2051.1092736336714,2056.0508182142094,646.9769100274503
2024-01-05 21:00:00+00:00,2050.6327182310083,2053.150025558253,2051.542784243347,2051.660998482,365.7713298146495
2024-01-05 22:00:00+00:00,2056.1824317874443,2057.756367891663,2056.353430064134,2056.7670439559884,222.94081328605535
2024-01-05 23:00:00+00:00,2061.851895713824,2060.735749327635,2058.1098503378917,2060.274486784414,686.4757844295489
2024-01-06 00:00:00+00:00,2064.1051572199603,2065.580800163273,2061.6675514870017,2063.9493009635275,764.7377123190976
2024-01-06 01:00:00+00:00,2058.635113495624,2061.5824472334207,2058.164926754411,2060.610934381491,384.064609387015
2024-01-06 02:00:00+00:00,2068.0801830631813,2070.7033936454727,2065.493463511455,2066.813599820962,680.3493436200824
2024-01-06 03:00:00+00:00,2060.5210068992874,2064.212734187254,2059.0829973498257,2061.4392325198914,455.61781685035294
2024-01-06 04:00:00+00:00,2066.851005481564,2067.561778940965,2060.901158172236,2064.2730067928096,741.8861949543559
2024-01-06 05:00:00+00:00,2075.244117606332,2074.811084466007,2071.373715622771,2073.750950471112,279.2937474046478
2024-01-06 06:00:00+00:00,2069.443414286221,2072.1092786979575,2069.434262820677,2070.060736614775,901.193502372557
2024-01-06 07:00:00+00:00,2069.897313817593,2068.3912511355047,2066.571165944251,2068.1311072931558,358.66863681902174
