timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,64316.9319665255,64672.67492130438,64532.332956067214,64559.5599632334,132.75058400233522
2024-01-01 01:00:00+00:00,64732.359627872574,64939.89161563656,64573.50465706851,64661.04474071516,504.31209964291315
2024-01-01 02:00:00+00:00,65047.63871005225,65140.414440183435,64955.39481760416,64972.95281940654,376.5286086964953
2024-01-01 03:00:00+00:00,64875.003206859474,64938.8695196048,64899.03591328915,64920.36264637306,585.7449886688681
2024-01-01 04:00:00+00:00,65237.04044875541,65405.92711689733,65045.35192019694,65188.73069084352,428.27646139658407
2024-01-01 05:00:00+00:00,65309.91002082858,65516.362024826754,65259.48027188469,65336.019675175274,408.15704343594075
2024-01-01 06:00:00+00:00,65332.18381048101,65911.60130269745,65271.84390524851,65406.929327549675,672.7041688115442
2024-01-01 07:00:00+00:00,65198.58420734638,65541.29088717204,65038.092975721964,65140.60142090679,851.7036487861976
2024-01-01 08:00:00+00:00,65186.013901952996,65212.443983110425,64893.62039027511,65104.26419037178,245.6043114229142
2024-01-01 09:00:00+00:00,65127.511692591564,65298.23784774669,64953.39892463878,65183.74023955926,379.6067133621104
2024-01-01 10:00:00+00:00,65276.82745785884,65095.643858302115,65073.96311603667,65077.44010966408,730.6892360575216
2024-01-01 11:00:00+00:00,65314.81057455806,65296.77609789363,65113.36884878665,65203.85552564447,910.496119601771
2024-01-01 12:00:00+00:00,65024.0520773677,65111.63184082878,64807.785322804564,65064.834122404936,221.86327256987875
2024-01-01 13:00:00+00:00,65228.22066134823,65383.90256694603,65131.47058768014,65290.83074872168,978.495287588052
2024-01-01 14:00:00+00:00,65466.05160272821,65619.81985988282,65331.67130991991,65479.85200348466,928.0616380613993
2024-01-01 15:00:00+00:00,65417.74412855204,65530.43594208342,65134.72978040652,65465.60221976873,328.3876753173933
2024-01-01 16:00:00+00:00,65279.14523634661,65357.069643422015,65243.4077010389,65339.69421393062,642.4148568057951
